restaurant_id,utilisateur_id,nb_compliments,date
qL1YWy7auU6K7H68WQxNqw,tH5oLD1SA_GJWagLt3S2Kg,0,2018-04-26 01:28:16
9vkVY5puIHRfKMgJB4LBnw,ZNMkRkJ1NxrK1nx-J1s_dA,0,2014-06-25 01:11:40
T-wer_1iIXs692gYrTriDg,8C11LCC_KoN2B5r-X2CGaw,0,2011-03-11 21:07:16
-oOKqZbYDt08zaWWyLZNIw,wxYPaptAaq553jQyc_UJHA,0,2014-08-25 19:09:53
StNAnvyhVISULAFmO_Ke1Q,27lpvUjGCz6AxQ8QTASg3A,0,2013-08-20 18:43:12
VlnOGlkwsWaWqyzDxvMMMA,pfDrj6qVCvod_VZScRx4Jw,0,2012-05-22 02:22:51
VRTQMh7wVgmzg96YttL3mQ,7lLlhlTwX12OXZrwgGbPGg,0,2017-04-08 01:38:22
A5Rkh7UymKm0_Rxm9K2PJw,NWum9pk6P0UPm5TbTEanGQ,0,2010-12-08 01:34:16
dn51F67VLgPuqy_8SFk9oA,R5Y2v46Mg0lNNMBjrgvgrw,0,2016-09-06 20:29:36
9GPWnFfwL3teZFax-CPD_A,YfJvjzrBEzQaWjVSNcxhcQ,0,2013-06-17 18:33:38
SqxIx0KbTmCvUlOfkjamew,PFx8DMu2_iiORDXjlKcJTA,0,2016-01-15 08:18:57
kM9NJit_zAgadyuxIwzwiA,xmzvhOSKUHGaTy2eqZAyBA,0,2017-04-04 17:13:50
K7lWdNUhCbcnEvI0NhGewg,jWkbo64KdzA50dedb6BJ2w,0,2014-04-12 19:23:42
c0exbGNQvCDJZLorPeYY7Q,glpbbuEaHgwPOraqRPaAQg,0,2014-04-05 19:16:06
JTFFtWy_chbsHTs95yD_2Q,23PreyNYQJViB3QUzHJrlg,0,2015-07-04 14:04:23
VIxWlFefTnFQPkAvDNURjg,kPZACUaX09eiSe5msMJ2xQ,0,2016-05-22 06:24:51
7MeMGh0SUlF-GuTyruwtcw,O71PN016VT8c-D5pg2gEWw,0,2012-05-19 20:56:58
8Q6jl7OW8DZzwANggDspcw,wMxJSSz7K_3uIiggzdzqlg,0,2012-07-24 23:21:10
2GtIC6u4hVneccWfTlOxHQ,g8DD4bGy8McJzJFQU_LQHw,0,2015-05-29 03:27:29
LR0qF0FEVsCOhYWUOiH26A,N7ZpnRjABolr5XdXglHdNw,0,2014-03-25 00:18:38
tcT3oHh_dwi_FYhozw3Ibw,q6y4wrVYo945urdlwZhP0g,0,2011-04-24 02:44:08
A7jbtXYFAZhErOW7xIQinA,AUWCHTFk23WfIylq2PWy7A,0,2011-07-11 01:06:07
FirWX-Ep5203TsdiGgShKg,I2YGsxV_8hPqd_TbffR32g,0,2011-07-31 19:57:53
Z1kqDvTwye4524s7oXOBgQ,GJPj9BUQIVM1MVP9ep25rQ,0,2014-01-21 22:13:33
ijg7qQCYnhUWBd5JUxbfvA,v_X-f82AGgz1CyoJsstsIA,0,2010-12-26 08:17:19
f5O7v_X_jCg2itqacRfxhg,xJqEvzwE9Y5I5lKpj2dqeQ,0,2012-11-08 16:04:32
7UtqNjjd9D6oU7UcT2nxig,SM96w5Sh1emA0VQkXKmU8Q,0,2013-10-19 18:26:44
aD0EslPREWGDlSpD0RMlEg,5W7xneNEbT_t-yQc6qG7TA,0,2014-10-22 22:34:00
PbyqDJf815zRn-7p6vYpAQ,uGK7k7_LhRfXHUO60ORayg,0,2015-07-23 03:49:17
gQMAcDm8kv8ev7x2BshMwg,qPNaZVoN-qjc2MAcZw84wg,0,2013-08-17 02:48:05
fhoFsFK6TqJOEo30LtXeDA,WkKaoMb65PSM5Ih6KT2r5w,0,2017-03-23 23:47:35
GHS1rVjO-RMcRB6WJLpCDQ,sk32M9pVN7r1Cpyf74dZmg,0,2011-12-26 20:15:15
CZhc8YXdFLhAI4ViC2ERTg,0gVDpmb0divotibPzYoCXQ,0,2014-03-22 19:27:20
FnQ-_pGdw11za0LQ_aORxQ,jUpF5UYS3HhNt1hro73COA,0,2018-02-10 04:01:36
QF2P3oJqCJC9z0TPDDFVxw,EpYrYjiHtGQSgLBigruRQw,0,2014-04-08 20:52:15
poYsvuOmVDqF4dTnjJ780A,nBP8c1BHo7wK_IcEU3ZKmA,0,2016-09-03 18:08:51
16tWXenJ1wTqugXJU7yiZg,PHuC3X26c1vuTMUeSYWfyA,0,2011-04-25 01:47:47
zrTGcb83AsfyVTMrsCa65A,SuyVVdkAaqQMV7a5U9chQA,0,2011-10-09 19:41:25
fJruVPprYx5nbRe6UbwIvA,SXS_06955e9wFWvgaVIXew,0,2018-04-06 02:57:12
gvSn76jIWco_sDxp6090og,-TrZfd9aC4k_7A2i0icMVg,0,2016-12-30 20:17:27
fN_I3jP7RD2llubTvhXtKQ,wtysb2go12QzQkkgtJcvxA,0,2012-03-11 19:23:48
OVTY-NpcTA7iXbMQmusv3A,PUxcoArtRQvvHGb_9_kmJg,0,2011-08-07 01:06:14
GHS1rVjO-RMcRB6WJLpCDQ,sy-8V6vTW-ZPxuvjJKktkg,0,2012-12-26 20:31:38
nT16Y6AsJDwEpUB1JICKzg,JEZgq5-IxGsC3IfZIN_GUQ,0,2011-06-08 15:51:51
JDZ6_yycNQFTpUZzLIKHUg,wIRL1GWPVDozEDtFUgpQAA,0,2018-03-25 04:38:03
d7xjodUIGqFYexZoXEiF4Q,FWBI0SkJiHD2RW9_ksWauw,0,2010-12-19 06:06:00
QjfCmeznfZC9BPowyO4Npw,pwMKxsZk5xEWJjkZPl40HQ,0,2013-05-26 18:10:10
yRvmDKX-Ocgd8zq_iMgujA,TjpT2cY5ISZloIrmZ_h5yQ,0,2013-12-23 02:08:13
c_iQzwsTDYraPvHSKz88QA,A4bsa7ykYRVCnb4h2vZALw,0,2011-08-09 18:49:34
p3YqOYELqXtLyHz9T49p_w,sE8bUAMXDv37bJB9E2x9AA,0,2012-03-21 02:10:53
jLxeBgWhLRbII2ACkgH1Sg,LnMHTvqxUe2gHHlmO5csjg,0,2016-09-04 17:37:27
XpjILpOfE75xuTw4B5gkTQ,eXX8MezP-humPXVD963Niw,0,2014-07-12 22:39:59
qdFDQXLgADqmWKEdlojM9Q,47_ibg004WAKdAKh3KgRqA,0,2013-06-19 06:35:20
ydcNlRMKs93AQpOhVkSrGQ,ESfVW928L2LGiGQbmk_CDA,0,2011-09-02 03:03:01
7MeMGh0SUlF-GuTyruwtcw,V5GNsNoxQnA8iPP6blnEsQ,0,2012-10-07 03:47:39
8SwMaPL6AJIs1ZPSZ3NJ4w,AgMitkhPzyMZ1b_AWrpgxg,0,2012-08-13 04:40:11
aQ222ydz_GSRZV66xNt4kQ,9P9udGjQeF1TBhCCcBHTIQ,0,2014-04-05 03:07:26
uGcC3CKAolcwfOTMjjoexQ,GeAkZ_Dvjg5eQ-UWEAy4bg,0,2012-06-04 21:40:10
K7lWdNUhCbcnEvI0NhGewg,u6skINqYiZ0DF_kfKXdb2w,1,2012-06-19 18:45:18
GGvjkKM74UnOh2NyvwTLZQ,VEvroOq7p8qM_277HDlr1g,0,2016-01-24 05:52:22
zJzkL4VHHksVVGepR1IAGw,z-yjetuTq3RrG9_5LE1kxg,0,2016-11-20 15:56:18
02pL_Xj3sTO_lHcWqUcwKA,E1k3m84tPHcsTKXLOLhMtw,0,2017-08-26 13:55:44
cTJjTKz2huGZ-ElScC2pSw,YdDpfuF4SQvgtDwi-9R2OA,0,2014-03-16 22:22:29
S6TMBqrsi4PLRFoQFPScjQ,dInpsN-QD_staxpKVQmVIg,0,2015-05-18 02:44:34
eaNenRk_liZBERFFLCXqqQ,7E2PLhCwmxqCeWJXwkJwWA,0,2016-08-09 05:16:28
CzqYP9VKJBzGLnp14naScA,Ju2BjfkY2nVHeLdJjALESA,0,2014-09-06 23:46:14
RQu_Bv7EFf5NKMnh_3E7Ag,3uZNzkYSm2AxhhGOUuvcOw,0,2013-03-03 18:52:05
1jpYP-JNOEYCMIzP4OlGuQ,_cJIl2GUlrjRICah-lFMkw,0,2016-04-26 20:42:00
2W7ATgSmo2hnTM3e8081VA,57TEJgNgR-cCCCmJnKBQJQ,0,2016-01-17 02:47:56
FSnqO-YWUdRb0Xc95nXbvw,9Z1etwaCiNDKWeqUEvfFuA,0,2016-02-13 02:53:20
P6JCepLy6zlq-jEsrAqkKA,un-Sn3GhhxNm8q37rkXq3w,0,2013-08-23 16:09:13
ii8sAGBexBOJoYRFafF9XQ,M3tIikfJCeOxeJA3L5weuw,0,2011-10-23 09:41:32
R1PQEK6qvrZVC9qcWfKvDA,tiBO3qEISpANdUYkLB5X8g,0,2015-02-03 00:07:24
3pSUr_cdrphurO6m1HMP9A,zO_jTbzKAwdo11uY6KCXBA,0,2015-09-26 04:50:42
DkYS3arLOhA8si5uUEmHOw,of20-4FdG29mLbZyRjjeAw,0,2015-05-30 07:09:15
16tWXenJ1wTqugXJU7yiZg,Z0GextkUE1rNOS06kzyo_w,0,2017-03-13 21:50:37
eoHdUeQDNgQ6WYEnP2aiRw,SuyVVdkAaqQMV7a5U9chQA,0,2011-12-26 23:36:59
QNfh79NwsNnl-AngRhg2ww,O-eEoQoqlJ57A_mKu03MSQ,0,2015-09-07 22:11:20
HykZIiaHS35N2c5_QHoClA,w1kk7dhbq2sf--UO304wTA,0,2016-08-25 20:21:46
iCQpiavjjPzJ5_3gPD5Ebg,OGPtlHI0hGy7ubB_wACQKA,0,2016-12-02 20:29:36
DVfCbJhJUDWRlUfrKzaKOA,Be9TizTz7rFrGasI639Ymw,0,2011-12-31 18:47:13
ghVhlFpNhfBwWDFGSlt2JA,m5Z6AUcMMeRhHckC4DAJYA,0,2016-12-30 00:37:51
IsoLzudHC50oJLiEWpwV-w,xvbpeuOQu8Ok1OBaDKtTeA,0,2010-07-20 05:04:46
e0JOkQYz_cnz91k6X55PLw,9P9udGjQeF1TBhCCcBHTIQ,0,2012-11-14 04:43:16
S-oIZWzHhTRF3iqqQMvYoA,htjPyj6x10Yxc69pAlqkNw,0,2015-06-06 00:24:35
kXl44keW3wZaJpjEqHk30g,zVEBhOEsedU6QlDWBkk4Hg,0,2011-12-24 17:45:42
zdE82PiD6wquvjYLyhOJNA,l4q8X_XBzdzp3SS59unzHg,0,2012-10-21 00:29:38
ujKxpaUmTUVpGRBFSvZfbg,gb0qPnjuC9nmt-z3Bctq5w,0,2011-05-11 03:20:29
JmZj7wzAJ7_4ksjG9WXdqw,0GpvVALJrpKtayHwtCzQNQ,0,2012-06-09 01:21:30
TTpgjbrSyxwHHzE5bIF-Rw,WCBeYleONRAROi-8_r7AHA,0,2012-05-27 04:38:11
_qh5RDI84nVGwZiYDvCoyw,Lnsc2f8H3wCys-ilkJrJcg,0,2016-12-06 00:07:49
JWDiG0nSsM7GQ9QFRTxU9w,ga-S7dQzKCQV-rB0dWIIJg,0,2013-12-01 20:33:59
RC4oyPNX3FVTCfxsDeJI6A,f2S33l82akk6la0KEyUgOw,0,2010-11-20 19:35:30
mQkzRJ2I0LGG6Cv4EbEjEQ,jwV6n6KHCGU5hScpbGurVw,0,2015-01-13 15:03:57
6uV3KMOo8YQofuNUs4D9pA,Hg2HnGbpo98VMBBdlVLiGQ,0,2011-10-05 20:07:38
bpRo8L8dkhgbJhdIKa9mwA,hoGdbFFWXKPbLTdOscBJ1g,0,2011-08-20 02:53:19
dqO24yvvHJc5jgHm3LcliA,W516T4KTXrSNIiU37S0VcQ,0,2014-07-29 23:05:47
JyxHvtj-syke7m9rbza7mA,5nL1-PTGFGy99Ypr5S_-ug,0,2012-03-18 09:05:34
aD0EslPREWGDlSpD0RMlEg,mQv5jy9DO-8w97VdsZId_g,0,2011-11-02 02:11:18
klddGAcNIpE_aB5sd1hNXw,I9BjV6NsJbsJCzVSEmRdVg,0,2010-02-26 07:24:50
eoHdUeQDNgQ6WYEnP2aiRw,vwgbSAGhmGVvuumCtj2vIg,0,2011-10-16 00:49:29
Qihead6oTtWCwde3TBqlGg,_3TEKNEoHXRIVkqyGHlhzw,0,2013-11-29 17:22:36
jHIJ0hfy5USIWvcdynzrFQ,yGCZ0rANCzG7wMf8jZNMBw,0,2014-06-29 19:17:28
4jW0WayNHn1BDLYn7JbL_Q,3qzNHtx6ZEaZzTZL6EE6UA,0,2011-10-08 01:44:30
jCNBZnkIFv_0omLVTgNR6Q,LoUkcWWrnRC33jp0f1vmNg,0,2017-10-07 16:45:05
8vrzErpjzhDabTWX1ZfOGA,gb0qPnjuC9nmt-z3Bctq5w,0,2010-06-08 23:59:41
84ezTxVxTCmI65_UeYRJcA,uJ3j3n3yiHDeUM99X9ojew,0,2017-08-16 19:36:13
Ec9CBmL3285XkeHaNp-bSQ,Cfyj9BCZNB3LssOAJwKJ0g,0,2016-01-14 09:58:59
OWiKC7bjIvc7L2iIuBsHxw,tgFReBg7AXLVAUXBsVFeQw,0,2012-03-17 21:23:33
NvKNe9DnQavC9GstglcBJQ,T6BrxsIDBpRR_VemudoHKA,0,2010-07-08 22:05:01
N7yuiiu8jhQ-Fl9Npflreg,Yb2pvcH1ggbw6i6Lupp81A,0,2010-12-25 08:34:04
MM8n7SPaIuMlDGbUM5SZhA,BaL3qIaHzreMR2JcgOzMQg,0,2012-08-08 02:25:56
GQxpWDw3MuCwAMV9BA-62w,EoDbU2V0sQPb7Z_KShQkRg,0,2014-10-01 04:06:10
d_jxInosU_3cAYI0qi34UA,2LQIt35dnE7kyheMwI--cw,0,2015-07-04 19:35:59
pxv5jBUOgsg6Rf6Z88e4mg,mBIenF125p_V8cUBPDTznQ,0,2015-07-01 23:35:42
ftvZ6BVmbZndKcVPEdakIQ,eluOwBo91IiRcdfy4My_CQ,0,2013-08-17 18:22:58
f4x1YBxkLrZg652xt2KR5g,sDvukav0FNoMIiFeT2JGDQ,0,2011-10-29 17:53:03
7cGiBx1s4W5GHC1SbAsmGA,QcNt0oJe545BLYhSIDB7Vg,0,2010-03-25 20:02:12
7sPNbCx7vGAaH7SbNPZ6oA,-HXpF9E-YwE0g-mInWSRuA,0,2012-08-12 23:14:05
_iEl9sCLsvXEFHUWPvgsAg,oKLQzKSeEuUzAp_flSjUTA,0,2017-10-02 15:43:01
c2l80imPWR8V6gIEM02XPg,-xz98S9-PiSn5Wqmf56lOA,0,2016-05-17 23:21:56
ii8sAGBexBOJoYRFafF9XQ,MlnuJ7T14CE0JDK2ZIOx5g,0,2010-12-22 02:29:52
ru35Z92NtGynsmw0iZDarQ,W1q0IBK5FTkpHqOiah0Kxg,0,2014-03-13 05:06:20
Wbi-x-1Nbn6LFCMOSN6F5Q,5NM1pH9_xRoEgQ43qRsKfA,0,2015-09-07 20:30:13
698nukvxe7mq2Fra5vDikQ,uo8OBnZbDAOrojBTJiZasA,0,2018-03-22 17:42:45
6TSpAuUdmo2UEn9emgd8xg,iCZFcVMCICuT7ZtcKYeL2Q,0,2013-12-24 20:56:04
v44bpuCu4vM4AmD0_2K1QQ,TNBd4BBnllNBdnsdSkhtdQ,0,2014-07-03 18:20:27
iZMdwe0xebE3rF0x3LOr4w,iDQI_2_x2eiGyXUdeet0QA,0,2015-02-03 18:32:54
bpRo8L8dkhgbJhdIKa9mwA,4RfwLkS6aLPGlk-ZJ-r6gQ,0,2014-03-28 17:37:35
vl1aHp6pvnSmpoRQShWLjg,tfXOkQWmQU2kz1_YgyS_Dg,0,2014-04-14 03:06:55
sJBem81QF7l_43aF7xtLYQ,X5XEnqoAxp2SMfaG2CryJw,0,2016-04-17 04:14:43
CNRXPwmj5EvSNdXnOXcpJg,aD5mTo39-g2XtYjc3ls0Ng,0,2017-11-18 02:34:55
BqXuk5peVO-lIovXCv9CyQ,JDv3iKe_XRBlRFw_peDxgQ,0,2017-10-18 02:49:54
rdZ6xVABSoOVeAIiCaEj4w,JkgBulHnq_mpJFzA7O5gZA,0,2011-01-19 04:20:20
eoHdUeQDNgQ6WYEnP2aiRw,emHQFiH0NHPMh_P9Bigwvg,0,2015-05-18 00:36:46
Gen0ei06dGq13OJ8DRXUjg,QlfvcaCtpni-jsfnyrZ4ig,0,2011-04-18 01:43:56
XZbuPXdyA0ZtTu3AzqtQhg,6sjBweiKEIyBB2vXC3V1lw,0,2013-08-24 22:31:12
aD0EslPREWGDlSpD0RMlEg,77biMmSYDEdstLA0dE4hbw,0,2012-03-11 22:53:10
3_A59jPniLD5ViVuKMYpJw,3PnQDyfFIjbLMtuPP6_axQ,0,2013-02-06 16:52:50
dUffgo9Lh_Vk9TLuFR5ywg,JLHR4OP3cTyQkLXODI3esg,0,2012-04-09 02:23:19
N7yuiiu8jhQ-Fl9Npflreg,Iwy7RjBLfE8rYrV0kfyp0w,0,2011-12-27 03:45:00
XpjILpOfE75xuTw4B5gkTQ,xmtWxX67wF7afssQRcVqiw,0,2017-06-15 03:07:38
8kToK23uEo5su6VftV8ZOg,SPh6JKFVKjB4l2xvGiSUfw,0,2014-04-16 22:53:12
eJKnymd0BywNPrJw1IuXVw,-biDcTP1pNr1XQjPj8q_RQ,0,2018-03-30 22:06:07
XsDDwNOBlRQNF8x7oi0Hjw,ySgudi16-WEjBdagdFTQkQ,0,2011-12-25 23:05:11
r69MorklzaPdxGySgNA19g,bcZK7WZxykeRBJQxcTFBvQ,0,2011-05-06 15:52:48
VyVIneSU7XAWgMBllI6LnQ,_cIa1zmazntoXYCY4CfXGQ,0,2012-01-10 01:01:40
3uC7Lbc3RgUDTWQlBu4PqQ,-1VsZpf7pYHF1baXR4j0iw,0,2011-12-11 18:19:17
C3PVq7UpeHd6nz1_e-AtkA,wBN8wr1dmjqOKoVf2p0XfA,0,2013-12-06 23:32:08
y-Iw6dZflNix4BdwIyTNGA,eluOwBo91IiRcdfy4My_CQ,0,2013-05-30 01:05:04
eoHdUeQDNgQ6WYEnP2aiRw,obGz4QR68aK6LCna2oFObA,0,2013-06-04 04:59:19
SLOk1JpV0JQK-MXYroDKYQ,hHVHeyt7mRENJ-J5JmBjsg,0,2012-03-18 04:31:09
YPavuOh2XsnRbLfl0DH2lQ,PGO6sUDNaCHdONrWIrmZgQ,0,2015-01-30 01:33:16
Qc0l8rZ3nvrcERitgxu8XA,r2NCZUwKJfhDB-lwAmlaaQ,0,2012-01-13 16:22:58
s6KtKeubYAa-sY9OC3i58Q,TXLNez0ceJYgdnNoYNZ7Lg,0,2018-01-19 04:35:47
01cFftHZc98jNJfJrLEJ5g,CldUSnVn__IlmAgPWOot3g,0,2016-05-10 00:17:33
5wbJ-4W2VxH11XHmJ_4h5g,mf8YzUrnz3TRLsMwB7sWmg,0,2015-09-01 00:02:04
9wjTzw8bEYOTQJk41V8WQw,BL7RvOOq6Mczln9d4kT70A,0,2012-06-04 14:31:53
SxelcKtJlN6X2Vlak0wXHw,YHDNUi7C9RNSsZ2b6Ko-_g,0,2013-03-09 19:09:24
TVbVii4EUQt9DG7y698zIw,3G5OgvxCGEDWe_RPXDe2cw,0,2012-04-08 11:09:45
GpX1PmgplBrG_DLiJVDC-g,s1551e7PP6InuUtyVW8uSw,0,2011-07-29 00:32:31
aQ222ydz_GSRZV66xNt4kQ,9P9udGjQeF1TBhCCcBHTIQ,0,2014-04-05 03:18:36
DkYS3arLOhA8si5uUEmHOw,h4ahw7RMIWTmNN4jZ58w-Q,0,2016-05-02 23:15:34
kblFxfo_xnMUZF0U0aGXQw,uKwg-PdsLW8G0evGxenhKw,0,2013-05-21 02:32:52
36PyJL7VPM6Xd6agqXj5RQ,Nj-rOuVmK8iO__BecW_mWw,0,2012-06-05 20:17:21
7m1Oa1VYV98UUuo_6i0EZg,NzHldvfKGYZoYqENVnM9fg,0,2015-01-12 22:49:48
7sPNbCx7vGAaH7SbNPZ6oA,u25GYsvSiYhfT5uc1CIaHQ,0,2013-12-02 02:12:12
YF4QJ_j-PM7cMZja6K1MwQ,qUpxdHGbJgtj5wi0O9rjww,0,2011-04-24 23:10:37
pHJu8tj3sI8eC5aIHLFEfQ,iGIRTlX-JFo_Krw1Lv6J9A,0,2013-10-04 04:19:44
_7kVnn5_19ckuFPS9PCrpQ,TPjcMkmHGXpPpOj47YDvig,0,2012-08-10 23:22:38
KTDDw1gAV4G_YoKOdQ1Ygw,ZBeRMzNCEaQjhTQeyu-c6A,0,2012-08-05 17:53:05
K7fip0nDFFdCC7OCnNOotQ,W34OqVXtK9JXPiVA4fg5uw,0,2012-08-12 07:01:18
IyrDnrvUKpndj5zIv1KvGQ,XKJFFc-7Zh99JG-zIMONIw,0,2012-01-26 00:59:17
89uU51kOiQXbJHVA3C6XMQ,YdDpfuF4SQvgtDwi-9R2OA,0,2014-01-21 14:46:27
6Z6IyosSMciZtwk8hRLRag,Hx2og_B16C0L6v6JOlwQiA,0,2016-01-13 06:29:40
iKMLsX1Je7P3wAOEc9scDg,Qg42D4N2l-tUBJ1eXKYHaw,0,2015-06-08 14:26:07
vzrcPqSdRY41GoO5DR5pYA,sAQzDQq9jj_cjSmbt0cseg,0,2015-09-02 01:49:09
Xspg78dOvuedvuPEUwZBjw,fBc2s2EJckPnP779-iupUw,0,2015-01-15 05:59:21
m_CqRpEZ2XDH3fp-KFAycQ,rxE9Cmi3NI5oKZAZU8sAkA,0,2012-01-03 20:43:32
T0Uw6vwwfO3el29wBoDamQ,7H5S7OySQacCODHqv52UVQ,0,2012-08-06 19:54:19
HoKXKkW8oC9q8XnjKLulRw,YSyXU_15Xo6cdjhv39K1WA,0,2011-08-14 04:29:33
HVFKw_1abKVGYscxYKlKYA,tqS5SyMm7BEhUXVx-8HiSQ,0,2015-02-05 20:11:30
bKbYRUZKDYonSPOjzchJJg,o5ZJ4YKVFnYVHaaaVrtznA,0,2018-01-29 07:19:17
3_A59jPniLD5ViVuKMYpJw,h6jK-RC0gGk3yrBlzJ9UKA,0,2014-04-09 15:06:09
cwr3rAT9uMVOU1CXGuOnCw,UFCSKKzhCe88I83XdFqmLQ,0,2012-01-20 21:38:30
jWv5GUtEp30OD5L5C8c2DQ,c-hfLhNWxgMlww002apw5g,0,2013-10-31 16:03:24
Sovgwq-E-n6wLqNh3X_rXg,HZB_D37yaF_Y2VCsKZEkTA,0,2013-12-18 06:43:02
iCQpiavjjPzJ5_3gPD5Ebg,Hf32oT9IdCaQotT8PaMIow,0,2011-10-16 22:34:11
E8ugJa02FVCgfnjqV817iw,twgNzRRKHTxKVvCpj_0CPg,0,2011-01-15 23:24:46
33IS-0QBNwRC8cXnHABpbg,Kg4FJVYy5uhXGe09vHxMQg,0,2016-01-24 02:46:10
mlOFd0pHDcav5hcnbKJiXQ,_VVZFlsxqxEQ_SdzzRZEUg,0,2017-10-04 18:34:27
WOz66UuVsfc2K9GxzfDnGg,JdtmRgVLcS9A6h46K71AFQ,0,2016-01-06 02:57:30
awI4hHMfa7H0Xf0-ChU5hg,anmO5BQg-FM0wjT4u7MoQA,0,2014-09-05 21:13:39
T0Uw6vwwfO3el29wBoDamQ,7H5S7OySQacCODHqv52UVQ,0,2012-08-06 20:17:01
xtYiHTmunjfCN2sUaQxBjA,GGSORIk7CUuFTi0FBDZDBw,0,2012-01-11 05:15:59
yrZrnWdBR4pE21vcgv8KHw,Tui73f1UdwUFDeYiq2EaRA,0,2013-08-20 00:07:34
zY4P1gScsqbo-dd4WGxxtA,sRIEbhKnC_Q1I2aVvIIM9g,0,2013-02-03 02:40:06
FkJTuuqeJL4jHi2FojX_fg,3o_h8ypcdZ6UlyTjjpjtIg,0,2011-07-25 02:26:18
iCQpiavjjPzJ5_3gPD5Ebg,-aOI_8ZWeuaV0Uw8RnoiWw,0,2013-08-18 04:26:11
lweobd-AOEP1lYNTfhuHhQ,LvGi41R86ePetzLGDVfEtg,0,2013-09-11 23:25:13
62HlThvB9Rm2QFu_OdXe7w,7u47wT5dO-o19ApbmDbKNQ,0,2011-10-15 06:00:16
QdXg79fKbFLEPePPnL02Fw,XKJFFc-7Zh99JG-zIMONIw,0,2012-06-02 23:02:08
K7fip0nDFFdCC7OCnNOotQ,qUpxdHGbJgtj5wi0O9rjww,0,2012-05-19 05:28:45
vf-OLMuP-EB1vlqVGUx4CQ,WzfySgfkmFkCU1yJq-bonA,0,2011-08-09 19:39:58
4hwe5w3opbrwFzezR6i7ig,mQArSNG68olQUDn4BDtneA,0,2012-08-18 23:37:21
kxo3Zz_JIEUGkJHl9kUiKg,JZy_Nns1ntB7k1FdFhBPqw,0,2010-12-29 22:13:22
QdXg79fKbFLEPePPnL02Fw,qUpxdHGbJgtj5wi0O9rjww,0,2011-05-16 00:07:22
zBrm-ejSU0QwDlpFyCs9zQ,0G3eA1ZIGeonBKvqUCTC0A,0,2012-05-30 04:41:38
5Dccw539NNtnyCgTu5ed5A,XS5nGetznAolHl-XMTwyvw,0,2012-11-01 01:37:42
HcO6gAwDePNiJ-LKeoKYaw,ck6EY8bzUCzcuNqqHP94dg,0,2010-01-24 01:38:19
Gl6xFX8vM5dqknF9azPCMQ,GkhNHs-by5W95g-onsqzEA,0,2016-04-24 23:55:45
yCUM58iPU8-G6KbgmzuKjA,kkZlkcFT4yDDcgWTd7yKtQ,0,2014-06-09 05:49:26
CH3GQlTeeCdT51ddJAxwVg,VTYJReM6boZciv220E5liA,0,2010-12-23 23:22:28
Cp-clhAJs3NJRwXpXk_saw,sy04xTpMJqhajQ47G9Lhyw,0,2015-01-30 07:23:10
3BGzRYh6GQbZz3LGAGb-sQ,ZfiNcP2gBhdj1BmDx0QclQ,0,2013-09-15 02:50:40
qvBkj8tcLwv2QMF9jhH12A,Co_DmTMLtoBtY7p_aYNALg,0,2017-03-21 21:08:10
VmVTDmlLZdwoRVTJO4niaQ,E_iHKfG9qqoVFGNTdw_B4Q,0,2014-07-03 21:20:08
jyZqmlaziZKtPv8AVTzciw,yf5E2Z7RXUgOJvlENmlJXA,0,2016-01-24 02:43:18
xtYiHTmunjfCN2sUaQxBjA,v4wjl7Tq2Wv_R96ieRSiOQ,0,2010-11-27 07:15:17
Ocquw2_SSDlqwoAhEVek0g,nDFtPJfB2iq8yeGX39SpKA,0,2012-06-16 02:16:47
-ed0Yc9on37RoIoG2ZgxBA,ff0002KYeWUWkfhWlIz2Mw,0,2017-05-01 19:27:22
U1XLS-uQJVnQRvshnvAeXQ,FrlBzvqy9z-5FDJZ-y9X7Q,0,2016-04-28 17:43:16
7IkSGKKiWhfkXQBCT8EOgA,WPLXHzk9lAcBcmDHrZDZQA,0,2015-01-16 19:32:36
HV_TRGJdMurmJkqkdRGaww,uTTkWctwH3Ac7JxdpsN6KQ,0,2014-06-06 19:37:01
GWNmYFQw3WitfTPt5uGMvQ,pwMKxsZk5xEWJjkZPl40HQ,0,2012-06-19 19:05:32
cB7FhpOwFCn380G6WGpJzw,eluOwBo91IiRcdfy4My_CQ,0,2012-11-17 03:14:40
GHS1rVjO-RMcRB6WJLpCDQ,NXnl3Vz8zGtowbFyG0Y9rg,0,2010-12-29 04:58:51
0c6PQILCLwRZ8FIB4AEsGw,2AK2h99DLlneR6xzn82Msw,0,2012-01-19 00:02:00
LiBnff-ZuzW16zIvZgFOfQ,EOfuS7t7_ZYIlwt7cJFFdA,0,2017-07-19 01:30:55
uChTCA6MsLAciDRklpO-Fw,__nszRIcppNj_6rBtZbCEQ,0,2014-02-09 01:36:01
GwKFPfQA5kYcVSnPBpjtzg,WbyYvdY3MsM7GQTTyxZPbQ,0,2011-06-08 00:06:46
75u8X_saAIETRHgpECi8YA,_2agMoRwG8rxZiA4H_tYwg,0,2016-01-01 01:33:09
1CR2ddUcjYYwRd5JLtiRrw,wSHYFGEGya7mvuTCAmzYFQ,0,2011-07-21 04:21:54
FqXwm6UpihHY7Ha-pr4y6Q,FlPx3AvQxXDZeLQ3tLk5rA,0,2015-02-14 04:56:58
Gen0ei06dGq13OJ8DRXUjg,uXtwBP1P00dN7KnJw1RySg,0,2010-12-07 03:10:33
