restaurant_id,prix,emporter,livraison,terrasse
KTQHeWmwLxDQEt7GN7n3pA,1,1,0,0
Rqf6LuH8i0Y8UaSgEzsQTg,1,1,1,0
CVNJ5kndABkFtDLr_mrBaA,1,1,0,0
vApuN9VGQysiTeekfpwQjg,1,1,0,0
g8MvjrCima1lt4YHYP32Vw,2,1,1,1
k8YGNHv-wxy37aX6bWJD9g,2,1,1,0
VjvZik_uBJ-UyHdT2PdPPg,1,1,1,1
sgyc0SN3pWJWTYc9w-PVmQ,0,1,1,0
hbuVhfMb8r3kVNZ-thX16g,1,1,1,0
rca1HN4qRsZfmpxmlFWNDQ,1,1,0,0
IKhwrMO42BecLZU4Pdwulw,2,0,0,0
39BNnMLzx0UUwkWKxGeQKA,1,1,0,0
uyUHV6qwFK759E6vlD40Og,2,1,1,0
_U4M_X9y3Jg2092XjuzSkw,1,1,0,1
6I715CbaGgu1Wu16ahmm8A,3,1,0,1
RqPCeq1iFlvEI5oct4BcLQ,1,0,0,1
XlUgRG9zJsqBKpPztvlpYQ,1,0,0,0
l9Aw7C8lltdrktYTM1atWQ,2,1,0,1
E3Me0W-WFP7HuZ3MAV-Hdg,1,1,0,0
5LdRwTB4CDE0reYC8XajLQ,2,1,1,0
0dU5pJcQPObFL1eG8MJWIg,2,1,1,1
xbgOeEIkygVe0xf0fczIFw,3,1,0,0
l2VC3UR7XnIwJwfIj1OPJg,1,1,0,1
o1Y1JV8khAMD3yMUZymr5g,2,1,0,1
dlxY3V2vOEM6CK7LuGqrVQ,2,1,1,0
OE1emTl3wuvxy01ufROBtw,4,0,0,0
UHD-Mpx3hAl4ZRaU1E6-hg,2,1,0,0
BIl12Kgh-3FJMQdQv1H-Ug,3,0,0,0
eaKTE4Yo1dCxI9VLIY6HFg,2,1,0,0
9GLN1xfck07CKfNfejKCwg,2,1,1,0
VmZ6sLWZhdo-EAvz8D5orw,3,0,0,1
Br2gGP58FkogY04rhdcDHQ,2,1,0,0
kurQNrrkwE6F2G99n7noyw,1,1,0,0
piPwB7EvylrVnPZLcwrdNg,2,1,1,0
RG8487-T5dZii3f7APO64w,1,1,0,0
H5M7VSequiTztXXdQLcEEQ,2,1,0,0
b0la3LqC0mIlBVlQDyMyTQ,2,1,1,0
gMvDOj8MZ0ix55AbpbWs9Q,1,1,0,0
AfRHBRIh4ZuwLeoD2qEbbw,2,1,0,1
X8Fd5t3l8ksyacTQDKsUPw,3,0,0,0
zCuFlGmDGFyj3ytMfmnXEw,1,1,0,0
pvYVHQsz2ZsOA508QunKHw,2,1,0,1
gHutuGMMMH-5Qv9DbemLFw,2,1,1,1
JH3zKlfslbSVeA_KsAaRRQ,4,0,0,0
7_QnKvji3SCU98EFhidf8g,2,1,1,0
k4eZPetFVwDhbvLqVnRRQw,2,1,1,1
bQ5VYGpju_cgYdUU1swRcw,0,0,0,0
PwTsXVAm19AZ0jnAyYSvZA,2,1,0,0
a5IOLO2APwxDAyNepO-WWQ,2,1,0,0
nhtl2xdJXIwVlov_9AsAdQ,2,1,1,0
ee5Y3CUhsgCwQIEgXOOixg,1,1,0,0
ybq76JnmovyueBmrxef-aQ,2,1,0,0
BNDhHX-TbsEw5QKJgHB_ag,2,1,1,0
EPKg3b0BK20-VKmzrP2W-A,2,1,0,0
bHqJQxPF-VL95tjAUYtK6w,2,1,1,1
baRd6otoSKiLKexfoyKWbg,1,1,0,0
4dj_57joI0-R9RbJNOTEpw,2,1,0,1
U1vRCl0GoHF2xSb782sciw,2,1,0,0
4jHAt1IJuTbSikhtQrFEEA,0,1,0,1
am4hFy_A4FYe4QzDqk--2g,2,1,0,0
N-FKBizx_wu3L8mvDPfYGw,2,1,1,0
m7u5k3-_6WGOwLaVznCKKQ,1,1,1,0
By2DQwaG2EiOxsuHnS8FoA,3,1,0,1
JEQaPs7jNT1M2os9lJDlUA,2,1,1,1
0X4D58d_nShvVeN5FeYiHA,1,1,1,0
pup46G8qFBG8695RtbQNwA,2,1,0,1
drei9bJ5RWHYrDg2Xo3qpA,1,1,1,0
gloqawubcoXctPYWva6GCw,0,1,0,1
5qdMR7QOcDtxAr92SCuYbA,2,1,0,0
VgMoGrMFmS_6kvsE0Obxbg,4,0,0,0
UurE194rrdpdSllt0cVZxQ,2,1,0,0
cIRZU99i82ReJxCqhgXc5g,1,1,0,0
GgOpPt5p9As4gC1scy6uuQ,2,1,0,0
gi8682T9lHLKHCMF1Li1MQ,1,1,1,0
3JJWG-Eyj-czxaXaE7LVaA,2,1,0,1
e2uWs-oYZ2PB4ybr-UhErQ,1,1,1,0
zKRAIVLNmtLsiqjYT2XAQw,1,1,1,1
Xyaw8gVBFDdn6rp_NtLhnw,2,1,0,0
Z1kqDvTwye4524s7oXOBgQ,1,0,0,0
Me12OazRUDZOuFJ8nbBbCg,1,1,1,0
ct90rEU1YlKgzW7BrfAZTw,2,0,0,1
FNQs47CO7Dd8tVZ1u8aEMw,3,0,0,0
T0Uw6vwwfO3el29wBoDamQ,1,1,0,1
14O6gNqpd3bcnIAHPFT58g,2,1,0,1
UCjp1OeKRQ0lkIhCPjuFBQ,0,1,0,0
cEU4IbCouZ1IFwURJKRJRQ,2,1,0,0
_1wZ4ZbxWA_Qsm1-0UCreA,2,1,0,0
OOWSVT7NL2BlGuQyzHlvCw,2,1,1,0
nubHGTPakh7v6Y_f8lOkbg,2,1,0,0
bxgrZLHU3R3dhDM32VXuGw,2,1,0,0
Bx6mt28dfQxPNMUXF35U_w,2,1,0,0
lDwZKo0usofBTfhYrquhDg,2,1,0,0
xpNnMfnh6pI4q6UAvcBGEA,2,1,0,1
JjEriMCnw5BR_5s-RNy3Ig,2,0,1,1
mzvOKS2QFKGIMFdLusbjQg,1,1,1,0
0BJK4_RQnNiiXJcYPEgG3w,2,1,1,0
THadh2gExZ0AxzcLJbJf9g,1,1,0,1
8E7WPKcrBv3BkiSQkHIYqg,2,0,0,1
G58YATMKnn-M-RUDWg3lxw,2,1,0,0
Q3nButmAU4F-v55S5I3vEw,2,1,0,0
9FPs1mXHZEoEWo3kw9cwGQ,2,1,1,0
djDktbXvOwaJhuk5whLlOQ,1,1,0,0
dtLw0I7LWm1BsFfmweOnag,1,1,0,0
n5KZLOtiJfExtjQOiOmKjQ,0,0,0,0
rH7HQC7_t3hksLUiK-Lj_w,2,1,1,0
an97jMgR4kOHXOPMcboWRw,1,1,0,0
sPzLsm3l1eUPMzz3ZJJu_w,2,1,1,1
9nhUfBLbsT_oLmIhB1jdgw,2,1,1,0
mE-isLpfMbdQpOmb-WWo3w,2,1,0,1
7d4_aSWLjzu9z778ac4g2g,2,0,0,0
QQnEZAmD_ezxMJ8Cavnu3w,2,0,0,0
yKPY_6w7HNb0QhA3DcxvPw,3,0,0,0
61qDFkNrHKzyA9n3dlgcEw,3,0,0,0
e7ii4a_E8lm2uIU2AQrNAg,1,1,0,0
FAORBkeNdPP-qesHHj_5OQ,0,1,0,0
yNBVOKSZN_AIjSJdhF_rqA,1,1,0,0
yqjmmiH_aXsjI-tbpHLpmA,2,1,1,0
eZsvH0PfIlFn-qL486Bj3g,1,1,0,0
A-fl1l8wCu5Kles_TVf5Fg,1,0,0,0
06_bDWrsZkj5l1u1OUZ4Vg,1,1,0,0
_4bbY5joxS7ZM-027Gf6Jw,2,1,0,0
yEgnxd3aUUgUoG7qJiuDlQ,3,1,0,0
kqM_bA4eEAnIMekmyWB5WA,1,1,1,0
Fv621YzHSas5eYM8ppllhQ,1,1,0,0
GUsYtGG557XKlHaMH87erg,1,1,0,1
BQHbrLQVB6l1GqX93JIQ2w,1,1,0,1
NFaVXGofY855SyGs6D3_-Q,2,1,1,1
Zj3hKT7KlKSCAb4XCz4dgQ,2,1,0,0
nj6gbiEInXiKMWhIOvv8og,2,1,0,0
KJvZluqXwIa3H_Glq907vA,1,1,0,0
mfBTgkK84bsYTC8xEkuBMw,1,1,0,0
Cw4CAZ3t7X1S-0svpc4YWQ,2,1,0,1
AVcjW7tFJpfgokgiv32zdQ,1,0,0,0
mr3rQcYBKWu2L6o7qtQ9Wg,2,1,0,1
pnNbaEYMRvR4HPkbR7qn6g,3,1,1,1
foQZ6guS0l49trURKh7vlA,2,1,0,1
pCxzM4yOWyPQwZw11Y34Tw,1,1,1,1
XpOWPMuSNOFveDO8UvnHng,1,1,0,1
95A_eit7YDcEtM7zPO9yHQ,2,1,1,1
_32BDvTLUGkfGzDb1z8Oyg,2,1,1,1
Wo9cgvYy99vKwzfbka-c4A,2,1,0,0
kQyk1RDinqtGUsgfSlXJOQ,1,1,0,0
jnx6lEnHd3SeDNeRn87lvA,1,1,0,0
KpJ651uRlKORbZCvs6x6qQ,3,0,0,1
VLM7QXtwOWn0VZIMSqu5qg,2,1,0,1
h9JtnWjxRaL6tB3zNCkgKA,1,1,0,0
UOJzdIik4wgcy5N96RWtiQ,0,1,0,0
53jjJCXpXSRaHfu_ZJePRA,1,1,0,0
XO28ajVNjXt7MLgWuaDLDQ,2,0,0,0
fFVvaD0xwXdhMlDEx8lOsw,2,0,0,0
ujBk7cdEvo5FkD1e0Gzq1Q,2,1,1,0
LkgqiRF3LaZCVQmDFC0AaA,2,1,0,1
4alx3rj8cMMR2nK7mlf4QQ,0,1,0,0
Q1m3ZAO1t9JRhHK3txhJQw,2,1,1,1
w3oV0d-i7KHJqvS4hKxk5A,2,1,1,0
zYKNDLEExBNKQQrW6vvz_Q,2,1,0,0
9evRrJHVWghiv16EOUg6zA,2,1,1,1
W_CGv14ofrMVatwXtoVMAw,2,1,1,0
tP4bAKEDz8aigXVisQYzog,0,0,0,1
WX92Wz6Bv46VMGMiv21C5w,2,1,0,1
DQ6TonJZAofhwI56FvNjoA,1,1,0,0
7wil6p4K1qgYwA3cTHkz9g,2,1,0,0
zlHSnkKKZLtkaX9CljvryA,2,1,0,0
L0beIaAd-rt_KymBM5sW0Q,2,1,0,0
OYHpqY6-3C-wXR-uPbHhwA,2,1,0,1
dg3Tv10mdBKR6IAVuNV-nQ,1,1,1,0
N8T_eijvaIh4eJ69mBz9FQ,2,1,0,1
ars2tzN-u21FuTwuxAMkVQ,1,1,1,0
AWrcxjvrpfl5IkIev7YaVg,1,1,0,0
CIFjkjllhTPGyx9eWBwJGQ,1,1,1,0
to3oe-3qmAOJ5hE71k0FNg,1,1,1,1
8KEtBCNHvjx3-S5CP7W2Aw,1,1,0,0
DS1JFpefl_EiUDk4phYH4Q,2,1,0,0
ShlPoJpwWCrkUvYy6fUEow,3,1,0,1
U8rorSqaNMqP-SaJY3c0TA,2,1,0,1
QkwLgMNYGz93kwGQJTJAoA,0,1,0,0
XaRLRVEAOwxQjgF1_iU_jQ,2,1,0,0
_qnPCNjDE5AvrCdY_vVpaA,2,1,0,0
SuRxV4YkPsvyyqK57On0rQ,2,1,0,1
4P6hZh7aieaZJXShzP3JQg,1,0,0,0
IFXL6wMLBgBSGSiLBjtViA,2,0,0,0
N8bCOvrGH69jD3-CRc6Fpw,2,1,0,1
x3XQJ3f-UPR24jQ591R-Fw,1,1,0,1
KZvG9gUOMnbCFjzN1JTREQ,3,0,0,1
4aGIU5eD6iTsmNqKVvlLOg,1,1,0,0
RBoVv3PVw3sAA-IfIF0d7Q,1,0,0,0
_EU8Viz7ng9cXNdIjxwNRQ,2,1,0,1
22w9G9E9L_5afa4zP3NITA,2,1,0,0
UUGoM4q4i8rK2CBRS0xDAw,2,1,0,0
wJKTZXmoSO_4oGwbKfF4JQ,2,1,0,0
XbFVHYOv5MjoZcgz32Q19g,1,1,1,1
P7cauct0hk9Q0pcbCV7YBg,0,0,0,0
CNLiKD4dXz3AZk3KKQ65Ng,2,1,0,1
BjLXhrKdB3I3f3ODy0INRw,3,1,0,1
UNRkCTvBprmw7dE7q-Ae_Q,2,1,0,0
D_mVIUu5XyrHz-7U_z_pDg,3,1,0,0
US3auRxD_hqxqBduq9LpXw,2,1,1,1
Ani778by6sGFd-whUdFwCA,2,1,1,0
BHi4nZxX5oYYu175aSY4sw,2,1,1,1
u29lf2yPd-qK5ThAS9FRQQ,2,1,1,0
Q7ckyYqs9wh1gsRhcjEd0Q,2,1,0,1
zZoWJPYXK4AwBh0tn5pmsw,2,1,1,0
mJYzopHZZEXVJJrsue34aQ,2,1,0,0
pKxVsJvj3s9UF1LcnnBrOw,1,1,0,0
1j9BbuiaVYQWyXyUjb3rHg,2,1,0,1
ceh_LqoceQvPkJTHGdnWNg,2,1,0,0
7BK6vckOh2Ywq8ryy8P7Ow,1,1,0,0
Opufpwe4jaf--LtDZ_AHiw,1,1,0,0
kzqx6Z2sse8PV3hVCVEw4g,2,1,0,1
tv4nFQ-1a8Lm9B-tIpBjyg,2,1,0,0
p3JG2He3UptGY0eqc2YX8g,2,1,0,1
mkhjTkDlEqQGP-1IzfyN7g,1,0,0,0
72KojSHoxp8DissRtcXn-g,2,1,1,1
Gow4sblC6N0K2F9cSTn51w,1,1,1,1
aOM158N_28GHq_JJkRD3jQ,0,0,0,0
arKgWnu1uCcQxG0Wvqs7dw,2,1,0,1
Yed9qjV3_HbrhzIIbdHERQ,2,1,1,0
kBfz-4wxdyNb3OOip3e2xw,2,1,0,0
okSpbU86tbKULQtz3vT-Bw,1,1,0,0
OHWebQuqI-AbB00zpLnWDg,2,1,0,0
XP0YZRa6Un25QaOH2g1ivA,2,1,0,1
lvuuyYZ-CzFrg1BLdV2OPw,2,1,0,1
Ej_TupknUGM1f3V5lDc9IA,1,1,0,1
9c3LlXubVkbMwIrS8dIp0Q,2,1,0,1
wvOLhIRGS0rybPuH6PKJWw,0,1,0,0
mS_dBSMFiDJn4UVc0iv6Hg,1,1,1,1
jyZqmlaziZKtPv8AVTzciw,1,1,0,0
hA5XQUJBdAb72yHCponG2g,2,1,1,0
U3Ah385YhvlraXsKcEeZ4g,2,1,0,0
4tiFtmGNFcvKRSPXPVT8Hw,2,1,1,1
XkYZRw7T-LLnNEto8xG5cQ,0,1,0,0
RO1h2JPbvp0QeqSHDJbeKw,2,1,0,0
QnTFXSKoKgwVNwkl1ANTwA,1,1,0,0
JOGxap8yWFhyvai88YVezg,1,1,0,1
GTlqxvQBw13ScKY23T3gDA,3,1,1,0
5EMadlOW4sta6CEtJHf9uQ,3,0,0,0
5Qcp-YbmUYHJ7eIvVDq1Nw,2,1,0,1
RI-dk_hgC_jDMNBKWAy-ww,1,1,0,1
Lq0Nbl3Lnyk7hBsO0H_K9Q,2,0,0,0
lZlaPghRe2Z1EkMUsFKOuw,2,1,0,1
lOYwF4VUJKe2BJ0i7zZeYQ,1,1,0,1
p29R4kMODw155BAEZNtD7A,1,1,0,0
k3usuzYs_UVBkSgUbmthdQ,1,1,1,1
ltGrILPoBdhDPW7puGmI1Q,2,0,0,0
i8K4qY1VA13eWRQ_zbmuTw,0,0,0,0
kywgPe0g6aVoq4VOMRMX1w,2,1,0,0
g9p2Jnqnch_UXBJ9DRpcAw,1,1,0,0
F-KODn514Vqnxr1pkKjN7g,1,0,0,0
KKUfGvyBDVqdZXXqS3uDrw,2,1,0,0
bUxHnRSKgT2iXBUkIrtxtQ,3,0,0,0
s2oTzh21fWMXy4YrSAq_wQ,2,1,0,0
rdecr4xz5BJEs7ZJW01H_w,0,1,0,0
lMPSwfFtsZiNRTiF4wEc-w,1,0,0,1
Rb2s2-2kIvbPXnPEuM_OBg,2,1,0,0
rl0_CZQDJDlXfZiHe9tZ8A,1,1,0,1
hzdFL2bdWohzZ2RM4fiYYQ,2,1,1,0
_t7g5RusswFMlAe01aoj4Q,2,0,0,0
99KYZZWzN2VH5L_w1GjaYw,2,0,1,0
ik0y2ZYiMQBVQsyDDyOzfw,1,0,0,0
bVv7r8emubqxWAnAk3abGw,1,1,1,1
yem1oUuZGl073Dlq_dMKIQ,1,1,0,0
dyEYOzQmtIcP4hXvqrvtdg,2,1,1,0
t7qvPH0G30w6xX5Q4lf8Jw,1,1,1,1
w8RWhhuKxMiFCpvFvIQ3zg,2,1,0,0
4PINzgssH9dDbw36jofi_Q,1,1,1,0
kCxt-d_OJVlWRfwwH4WsHA,0,1,0,0
HoKXKkW8oC9q8XnjKLulRw,3,1,0,1
sHobmDWiTSsRvcE7H4KkgA,2,1,0,0
IenpvHVHL9j7IJhv0Mpaeg,2,1,0,1
cBiLO_HRusHL7D-ZepDlaQ,3,1,0,0
OAtJ992w2v2C8B3bQWhmxQ,2,1,0,1
9N7VAcNFqjHptX3vRWqgnw,2,1,1,0
0LsH3PYy7aemkjgQTI2MVQ,1,1,0,0
p_PAW92e0bw9ROebQxM2SA,0,0,0,0
QMj2_aQU9gh4d6LXzbmDLg,1,1,1,0
lvas_XHTdlLIFOcPZO6cGw,2,1,0,1
t11XP4951u7XmfayZYb5rQ,1,1,0,0
Y0t8cwnPjd33fp6SHkL09A,2,0,0,0
ZcDfZzTQCEKQE2tv9jnd3Q,3,1,1,1
swl9MCD8CU7kbNvn0L4SJg,2,1,0,0
3aKmNE2coy5YLBCIu676og,2,1,0,0
uqbBs0kGXNNtsD2Ql71xlA,1,1,0,0
NRn6yqCq3yAh7NtKBt79xQ,3,0,0,0
You1TBLV0vNLzYddTR_9Ew,1,1,0,1
Ko-GLxKpNikHBABYhEtUjg,2,1,0,1
s2RCw9-DB3r4XyUMxYiOKA,1,1,1,0
Yol50D2sHVAmbBMAKeLMAQ,1,1,1,1
qFm-9Q4BnDSS9eWrCgO3Lw,2,1,0,0
Tf13Wexrt6WmNw-CDW5Gyg,2,1,0,1
7fxebHYUwIF6CakxSr70iQ,4,0,0,0
Bh3duLU3aASnt2TZ97TJnQ,1,1,0,1
fRRgBZGxQ-BeAlJTS4JaWw,1,1,1,0
FdU-T-vgsQtkzivylI9_gw,1,1,0,1
uuGlYAIvYAX1q1KhpY6dtA,3,0,0,0
UZYTFPPJuO2qOP1S2NkAtQ,2,1,0,0
TQFeyV5Ll449uQd3JprHcg,2,1,0,1
k1gDqlaVXilVRE2MxFR3HA,1,1,0,0
Wo6UYwShnJ83ibWSPefSgA,2,1,0,1
cNBTDuIAQkqRLl_OxMl-2w,1,1,0,1
z83HCJLwq6xeohRPYdiebg,2,1,0,0
--SrzpvFLwP_YFwB_Cetow,2,1,0,0
vM92DKxz5XJGm6Q5brHuGA,2,1,1,0
L6bltHzP0PsZSEHDJjfFpA,1,1,0,1
RxZpGcmMmUUlLn8c6RTk8w,1,1,1,0
UTc9QKSXd-UxaDjDIDUmKA,4,0,0,0
LjxuUvIQ-tWNHyGNfJ6UzA,0,0,0,0
cYwJA2A6I12KNkm2rtXd5g,2,1,0,0
anQmOvXPIc-CRlF5uWm3_Q,1,1,0,0
3VuAagJSUzWDgisd4hk1MA,2,1,0,1
AssSdHSVWbPtN8upTLWFVg,2,1,0,1
iTCH7y2KLRMKMxdEkgUK1g,1,1,0,1
ECmphS3zwUcqWhnbhOZoUg,1,0,0,0
1GBdcsUE8d9nYuWqQ1C5ag,1,1,0,0
Kuwf8Xaid8X5DwYZLfObqw,0,0,0,0
ct-giKPfU5KqDSZPblIPiQ,3,1,0,1
zKC3gRFQ8eRU8oRXENAEaA,2,1,0,0
vYeSTLvRuTuWoZV6tmvAxw,2,1,0,1
Hbz1hcWjiUyIaN5dV1sNcQ,1,1,1,1
S3RKq5WDrvUO5ss6I2gNVQ,1,1,1,1
i7__R4dmGUayzNB939Zm0A,2,1,0,0
eH2dLnYL-neGHWntfNrtZA,3,0,0,1
E76_mqFt-ckhIDFvQghf4Q,0,0,0,0
NlGDKsTOLKyHJ0mgS_gWJQ,2,1,0,0
WLEZLUDR8IbSHFBOkm4Drg,1,1,1,0
JsjepOEzsmUwLPR1KG1nDw,2,1,0,0
QB3y9F9SByx_s6oKSTaSsQ,0,1,0,0
gfe0ijslocwd7TnSWpDnWA,1,1,0,0
-153AjTW5luZPK4omEujWA,1,1,0,0
efdfJnWLlfIvPlqSaH5qug,2,1,0,0
Z4xN2eedRYHELXcQEg0c1Q,2,0,0,1
60YMDriyoqeimFOjHXCUoQ,1,1,0,0
t22AMOX1K13PNOKqfQlGpg,1,0,0,0
nTG85iVHPdLFAdjb6JCjig,2,0,0,0
-BS4aZAQm9u41YnB9MUASA,2,1,0,1
BG8lvZoPTrPJqcvTh-ytzg,3,0,0,0
lxPWvoHDxgxBXIwfRjtLwg,2,0,0,0
vtGwb-yl69LT96mHVllWeA,2,1,1,1
OVjBHE9Ic1vNuFJ6oXRq0Q,2,1,0,0
mEEZ18Qh97oa3hyPF62_aA,2,1,1,0
lpG4o7jM0YcLCRvqDBJcxA,1,1,0,0
D55S2yK1sheOVQwZyCMDQg,2,1,0,1
lr--wccUV1nr4qr2aSwhvA,2,1,0,0
voBQ9XUn5KfPb7fvQxbE9w,2,1,1,0
846lAt9k0-jjM8TbBIRAmg,2,1,0,1
HVkHt7Pk8G9958j61B9tPg,2,1,0,0
kWbCj-QDpzV2MieHMrEICw,1,1,0,0
9WeJvvyT-j3btKwvTXyzjw,2,0,0,0
iag9doh7K0fasIUmGnm90g,3,0,0,0
KOPittXGiS_CpoAYdPpqGQ,3,0,0,0
gccBp-vO7G6uiU4_MN8nfw,2,1,0,1
KtByU3UDMR19himevLdzqg,1,1,0,0
7eJGceqlI4c9Yd2uXulBug,0,1,1,0
scVd-lmZCNZHK5W75-4sKQ,1,1,1,0
C2QQN6wmEBSCcohrMP7s5A,2,1,0,0
y4jBVV_r8sVnz0WBEQrvMQ,2,1,0,1
jXo7PMPoST2JGIYQ5nsQ5A,0,0,0,0
9z3fqEeQXfxdF_sqkpPsSA,2,1,1,0
ciTAqVNYy9aSvEuFlS6odQ,1,1,0,1
U1XLS-uQJVnQRvshnvAeXQ,1,1,0,0
TQ-FgDYJbJhIXTvSdv-jUw,2,1,1,1
eznFPTK8qoFLfDr_FZhBpg,1,1,1,0
to2cGMKdaw7ZHbXMzpfhlA,0,0,0,0
TK4nUh28mp1rJAgA3hQCUQ,2,1,0,1
a-LXFw0SswqpJRxfzl9gsw,3,1,0,0
xlhpQvk4BsiQgn8T-KQKDw,2,1,1,0
FmZMn8-sjyTpOX7orjnt-g,2,1,0,0
yS4H1eQBtWLmYlkTKVL6hg,3,1,0,1
NBMCSTtayMJJisWSZ6WuwA,3,1,1,0
Y8LQ_1VLlA9y4zXuKq6B3w,1,0,0,0
XjsCGzq5P1pCiAHotA9HCw,2,1,1,0
ezIJZVDdbfqu3vRGa6-flw,3,1,0,1
KhWl4Mwhm_Oqq0zIIz-0wQ,3,0,0,0
wpkmz67yw3oyXc0ykIslNw,1,1,0,0
UWWBnnlVDW5US-TaIsNoKw,2,1,0,0
OhcrGv96VV8UJgDtfWXdyw,2,1,0,1
sfJb8mHuXRVQIuY7sACqWw,2,1,1,1
cz0p92H17pHM7Dp1xcOU2A,1,1,0,0
bW_HM_al-wWkfIqPzERuAA,2,1,0,0
DPsbhgdHty--Jegj_yNaUQ,2,1,1,0
it1wU0wd2Lk9lCHC1xzoNw,0,0,0,0
Fmij544FE1iOruoxI41kew,1,1,0,1
XKulwXWzC_C1Q4k3qlvi6w,1,1,1,0
TUfb2lH2nwKqu_IyM8wA-A,4,1,0,0
HgL6gGEGoAUBKGrT6BXU4Q,2,1,1,0
vag5v6gS99BbEWK2qX8ICg,0,1,0,0
u2_tsVD586yAzV643YP2eA,1,1,1,1
c6nX38LoVfc6Wf0G8B9nZA,2,0,0,1
bSkY196y6hmpvyvma_5_dA,2,1,0,0
bLCdohUvOM7l1OcXifmblw,3,1,0,1
Ae91-YlrGnHKq7KXD1WDxw,2,1,0,0
9ngsYyYQ1er6jYu8tkdeCA,0,0,0,0
t8CiqHCgnGUVGRrn1QCvzQ,2,0,1,1
hiMdQmnVXgp7DTCCj3pwdA,1,1,0,0
R4iTaNzhvnOpUWPzmTs0ew,0,0,1,0
4OeBE57Hs4WMLOTtT32d1Q,2,1,0,0
UNnYvWgV7D32mHWQfBg2mQ,1,1,0,0
-CbDQXiuKzPQ0_jiUz03aw,2,1,1,0
5Je2-6KDxPQJZdItfo1ngg,1,1,0,0
diw9UvW8mE24RGs-NXB_Tw,2,1,0,1
scKsrUZvS6Po4hk6Khm9bg,1,0,0,0
roCxdzue-nME2akdIRPTfA,2,1,1,1
HWMvxmKDrHtmmcsOmKA8Yg,2,1,1,0
Sy36Js6xGWQqpi9K6nlYgg,3,0,0,0
e49eXgKVuR-lsL0-D4vzDw,2,1,1,1
lf7PP9U5l_x1bbUqa7DIzA,1,0,0,0
jjzOApz6znfsBnmlzPh_tw,1,1,0,0
I2LcbNXGsMb6zxh4-gmVHw,2,1,0,1
E7XMQjuNhU2v31JMwHDciA,1,1,0,0
AHTgvyZf6ivK1FLCmdRbwQ,3,1,0,0
Sn4P9faQE6wZvK-WI4fRHg,2,1,0,0
cOtlHRwW4pDGlp14G0c3kQ,1,1,0,0
sQT0FtN5tpsS3TxBd2FFRw,1,1,0,0
QsMR_Fp9YRtDegThsOgFLA,2,1,0,0
_likkCtISrdc6OnUO6wpCA,1,1,0,1
C9YQJ2eOkNjIRuZmthvyMw,2,1,0,1
1rKyIK79llYBZtAMnLDDUg,2,1,1,0
RHplLLE7fIkNqri3_B22LQ,0,1,0,0
EhdkogSUSDLx5JufCAtm8A,2,1,0,0
VQBOBXLk8f5dxtP1-_yPUw,2,1,0,0
YjXz30NYKCPDEup5Rlpl_A,1,1,1,0
SnpjfcOZyClpdsBDTr7zfg,1,0,0,0
8_7CQB7SzLoN-rOp4Aws0Q,3,1,0,0
q-Mbr_XrA93pQkNaWJ6sMg,1,1,0,1
DPLkYvNHNBEs0teU95Ocfw,1,1,0,0
hx-oJMNnweYqE5ybU8aiSg,1,0,0,0
ui-tH5JiK-y5_tzSuowMDw,0,0,0,0
LXUZjAAMEBKszZLL2ORISg,2,1,0,1
NKoI09Z35Gwn5gdfi5HWNg,2,0,1,0
zpWUBRCgivf1hiR-M5ZePg,2,1,0,0
-1vfRrlnNnNJ5boOVghMPA,2,1,0,0
Lw9EBaDVg5R36dIE6N2oqw,2,1,0,0
zcgArjObRzQRH6MaqTPDmQ,2,0,0,1
XKVWYoKaIR1CEoxMYMFPXw,0,0,0,0
bEZalv7kVGhiCd0WK4uFSw,1,1,0,0
msQ_rbEcX13rGtif3t1BTA,2,1,0,0
Y3iqDos4Uj-EwMfHW_J65A,2,0,0,0
BU67sB_pedm_QsNhISvYIQ,1,1,1,0
7MMhQfuDtRHWtouYFVvxkQ,1,1,0,0
X40jvXRbJERyA6QPHNuL1w,1,0,0,0
hNsRj2nXuALlJS4Op-8MmA,2,1,0,1
RT0xDJ37iN6vq5uSoYJNTw,3,1,0,0
E9Bq0UKtg3tB1yr2QXZ0Dg,2,1,1,1
-FWhwGTP9YsV_5ONgdQ4hg,0,0,0,0
6KpWWM4U8Kro1RX9PMdK7Q,3,0,0,0
kLT6Huss95GiOkNVqnKLEQ,2,1,0,0
9jPb9kD6UBk4aVEgaizaoQ,2,1,0,0
avos1rGg2AqfC72Gl5zS7w,0,0,0,0
wRXv4hipclyIJaHbyDGZrg,2,0,0,0
nY2oBwH3s5sKox1mERIoVQ,2,1,1,1
BxkVct02QHybp54ATZgkUQ,2,0,0,0
TG2t1506rIs1OA1TfH0r6w,2,1,0,1
c-XMctLK6QAy1NjLSkcLRA,2,0,0,0
Q-PdpJJapMuy9jG6ncDI1w,1,0,0,0
CztDemHy1q1f2R3VV9jmvA,2,1,0,0
U3Nkc5DkKNRpBrHmwf4qRA,2,1,0,0
EDX7fE_a9k6f6gku_Xj58g,2,1,0,1
9yxHYyXMHjh7LpoolJiH9w,2,0,0,1
_WfeFadSSoBUgpkvm6XGEg,0,0,0,0
vvc7L68Mu3Fa4OnZ8rviFA,1,1,0,0
69YyslIwQ6bYacxd5A4sGw,2,1,1,0
bM-rAr7gxsxxjD-FlRcIJA,2,1,1,0
